"Rule","Severity","File","Line","Message","Value"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","101","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0005-sql-server-persistence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","102","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0006-package-info-documentation.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","103","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0007-modular-monolith.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","104","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0008-java-17-records-immutable-models.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","105","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0009-common-staged-etl-pipeline.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","106","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0010-constructor-injection-no-di-framework.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","107","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0011-jdk-http-client-downloads.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","108","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0012-plugin-properties-before-database-configuration.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","109","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0013-plugin-manifest-and-registry.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","110","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0014-framework-metadata-and-plugin-business-tables.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","111","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0015-database-abstraction-sql-server-first.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","112","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0016-exception-hierarchy-and-boundary-translation.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","113","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0017-documentation-as-code.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","114","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0018-minimal-dependencies-standard-java-first.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","115","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0019-ofgem-reference-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","116","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0020-internal-scheduling-deferred.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","117","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0021-apache-commons-csv.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","118","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0021-configuration-resolution-and-validation.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","119","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0022-cli-control-commands-and-exit-codes.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","120","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0022-jsoup-html-link-discovery.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","121","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0023-apache-poi-excel.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","122","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0023-format-parser-adapters.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","123","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0024-credential-references-not-secrets.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","124","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0024-imap-email-attachment-source.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","125","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0025-database-plugin-configuration-json.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","126","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0025-octopus-email-bill-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","127","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0026-openmeteo-reference-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","128","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0026-transactional-octopus-record-persistence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","129","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0027-idempotent-email-attachment-processing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","130","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0028-openmeteo-historical-weather-plugin.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","131","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0029-web-file-discovery-and-tabular-parsing.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","132","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0030-bounded-parallel-plugin-execution.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","133","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0030-managed-database-connection-pool.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","134","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0031-database-concurrency-owned-by-transactions.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","135","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0031-normalised-ofgem-price-cap-schema.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","136","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0032-explicit-jdbc-repositories.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","137","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0032-openmeteo-relational-storage.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","138","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0033-contextual-jul-for-concurrent-plugins.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","139","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0033-ordered-idempotent-sql-scripts.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","140","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0034-ingestion-audit-and-source-provenance.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","141","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0035-transactional-period-replacement.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","142","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0036-least-privilege-application-role.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","143","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0037-preserve-source-cell-lineage.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","144","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0038-bounded-parallel-plugin-execution.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","145","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0039-database-concurrency-owned-by-transactions.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","146","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0040-openmeteo-relational-storage.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","147","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0041-contextual-jul-for-concurrent-plugins.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","148","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0042-side-effect-free-dry-run.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","149","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0043-plugin-local-pipeline-packages.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","150","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-0044-octopus-energy.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","151","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/decisions/ADR-TEMPLATE.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","152","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/review/DOCUMENTATION-GAP-ANALYSIS-2026-07-26.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","153","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/review/UNRESOLVED-TOOLCHAIN-AND-SPECIFICATION-GAPS-2026-07-26.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","154","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/glossary.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","155","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/licence.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","156","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/shared/acknowledgements.md"
"MARKDOWN_LINK_IN_OUTPUT_SOURCE","Warning","docs\build\technical-document-inventory.md","157","Generated documents must retain this label as text but remove the .md hyperlink.","../../docs/reviews/Batch-3-Implementation-Notes.md"
